School_Name,URL
"University of New Mexico",https://www.usnews.com/best-colleges/university-of-new-mexico-10313
"University of North Dakota",https://www.usnews.com/best-colleges/university-of-north-dakota-3005
"Utah State University",https://www.usnews.com/best-colleges/utah-state-university-3677
"West Chester University of Pennsylvania",https://www.usnews.com/best-colleges/west-chester-3328
"California State University--East Bay",https://www.usnews.com/best-colleges/california-state-university-east-bay-1138
"Gannon University",https://www.usnews.com/best-colleges/gannon-university-3266
"La Salle University",https://www.usnews.com/best-colleges/la-salle-university-3287
"Marian University (IN)",https://www.usnews.com/best-colleges/marian-university-1821
"Middle Tennessee State University",https://www.usnews.com/best-colleges/middle-tennessee-state-university-3510
"Nova Southeastern University",https://www.usnews.com/best-colleges/nova-southeastern-university-1509
"Oakland City University",https://www.usnews.com/best-colleges/oakland-city-university-1824
"Sam Houston State University",https://www.usnews.com/best-colleges/sam-houston-state-3606
"South Dakota State University",https://www.usnews.com/best-colleges/south-dakota-state-university-3471
"Springfield College",https://www.usnews.com/best-colleges/springfield-college-2211
"Suffolk University",https://www.usnews.com/best-colleges/suffolk-university-2218
"Tennessee Tech University",https://www.usnews.com/best-colleges/tennessee-tech-3523
"Texas State University",https://www.usnews.com/best-colleges/texas-state-university-3615
"University of Maine",https://www.usnews.com/best-colleges/university-of-maine-2053
"The University of Texas--El Paso",https://www.usnews.com/best-colleges/the-university-of-texas-el-paso-3661
"Western Carolina University",https://www.usnews.com/best-colleges/western-carolina-university-2981
"Augusta University",https://www.usnews.com/best-colleges/augusta-university-1579
"Gwynedd Mercy University",https://www.usnews.com/best-colleges/gwynedd-mercy-college-3270
"Hampton University",https://www.usnews.com/best-colleges/hampton-university-3714
"Marymount University",https://www.usnews.com/best-colleges/marymount-university-3724
"The Master's University and Seminary",https://www.usnews.com/best-colleges/the-masters-university-and-seminary-1220
"Misericordia University",https://www.usnews.com/best-colleges/misericordia-university-3247
"Pace University",https://www.usnews.com/best-colleges/pace-university-2791
"Regis University",https://www.usnews.com/best-colleges/regis-university-1363
"University of Memphis",https://www.usnews.com/best-colleges/university-of-memphis-3509
"Wichita State University",https://www.usnews.com/best-colleges/wichita-state-university-1950
"Aurora University",https://www.usnews.com/best-colleges/aurora-university-1634
"Azusa Pacific University",https://www.usnews.com/best-colleges/azusa-pacific-university-1117
"Central Michigan University",https://www.usnews.com/best-colleges/central-michigan-university-2243
"The College of St. Scholastica",https://www.usnews.com/best-colleges/the-college-of-st-scholastica-2343
"DeSales University",https://www.usnews.com/best-colleges/desales-university-3986
"George Fox University",https://www.usnews.com/best-colleges/george-fox-university-3194
"Maryville University of St. Louis",https://www.usnews.com/best-colleges/maryville-saint-louis-2482
"Saint Mary's University of Minnesota",https://www.usnews.com/best-colleges/saint-marys-university-of-minnesota-2380
"University of South Dakota",https://www.usnews.com/best-colleges/university-of-south-dakota-10300
"Western New England University",https://www.usnews.com/best-colleges/western-new-england-university-2226
"Bowling Green State University",https://www.usnews.com/best-colleges/bowling-green-state-university-3018
"Old Dominion University",https://www.usnews.com/best-colleges/old-dominion-3728
"University of New England",https://www.usnews.com/best-colleges/university-of-new-england-2050
"University of Puerto Rico--Rio Piedras",https://www.usnews.com/best-colleges/university-of-puerto-rico-rio-piedras-7108
"University of St. Francis",https://www.usnews.com/best-colleges/university-of-st-francis-1664
"University of the Incarnate Word",https://www.usnews.com/best-colleges/university-of-the-incarnate-word-3578
"The University of Toledo",https://www.usnews.com/best-colleges/the-university-of-toledo-3131
"Western Michigan University",https://www.usnews.com/best-colleges/western-michigan-university-2330
"Bellarmine University",https://www.usnews.com/best-colleges/bellarmine-university-1954
"Boise State University",https://www.usnews.com/best-colleges/boise-state-university-1616
"Dominican University New York",https://www.usnews.com/best-colleges/dominican-college-2713
"East Tennessee State University",https://www.usnews.com/best-colleges/east-tennessee-state-university-3487
"Edgewood University",https://www.usnews.com/best-colleges/edgewood-university-3848
"Harding University",https://www.usnews.com/best-colleges/harding-university-10311
"Immaculata University",https://www.usnews.com/best-colleges/immaculata-university-3276
"Lesley University",https://www.usnews.com/best-colleges/lesley-university-2160
"Northern Illinois University",https://www.usnews.com/best-colleges/northern-illinois-university-1737
"Oklahoma City University",https://www.usnews.com/best-colleges/oklahoma-city-university-3166
"Shenandoah University",https://www.usnews.com/best-colleges/shenandoah-university-3737
"Southern Illinois University--Carbondale",https://www.usnews.com/best-colleges/southern-illinois-university-carbondale-1758
"University of Hartford",https://www.usnews.com/best-colleges/university-of-hartford-1422
"University of Indianapolis",https://www.usnews.com/best-colleges/university-of-indianapolis-1804
"University of Nebraska Omaha",https://www.usnews.com/best-colleges/university-of-nebraska-omaha-2554
"University of Wisconsin--Milwaukee",https://www.usnews.com/best-colleges/uw-milwaukee-3896
"Widener University",https://www.usnews.com/best-colleges/widener-university-3313
"Concordia University Irvine",https://www.usnews.com/best-colleges/concordia-university-irvine-29059
"Florida Gulf Coast University",https://www.usnews.com/best-colleges/florida-gulf-coast-university-32553
"Kean University",https://www.usnews.com/best-colleges/kean-university-2622
"Louisiana Tech University",https://www.usnews.com/best-colleges/louisiana-tech-university-2008
"Marshall University",https://www.usnews.com/best-colleges/marshall-university-3815
"Montana State University",https://www.usnews.com/best-colleges/montana-state-university-2532
"Oakland University",https://www.usnews.com/best-colleges/oakland-university-2307
"Point Park University",https://www.usnews.com/best-colleges/point-park-university-3357
"University of Houston--Clear Lake",https://www.usnews.com/best-colleges/university-of-houston-clear-lake-11711
"University of Southern Mississippi",https://www.usnews.com/best-colleges/university-of-southern-mississippi-2441
"Wilkes University",https://www.usnews.com/best-colleges/wilkes-university-3394
"Abilene Christian University",https://www.usnews.com/best-colleges/abilene-christian-university-3537
"Clark Atlanta University",https://www.usnews.com/best-colleges/clark-atlanta-university-1551
"Concordia University Wisconsin",https://www.usnews.com/best-colleges/concordia-university-wisconsin-3842
"Eastern Kentucky University",https://www.usnews.com/best-colleges/eastern-kentucky-university-1963
"Ferris State University",https://www.usnews.com/best-colleges/ferris-state-university-2260
"Husson University",https://www.usnews.com/best-colleges/husson-university-2043
"Indiana University of Pennsylvania",https://www.usnews.com/best-colleges/iup-3277
"Morgan State University",https://www.usnews.com/best-colleges/morgan-state-university-2083
"Radford University",https://www.usnews.com/best-colleges/radford-university-3732
"Texas Woman's University",https://www.usnews.com/best-colleges/texas-womans-university-3646
"University of Hawaii at Hilo",https://www.usnews.com/best-colleges/university-of-hawaii-at-hilo-29020
"University of Lynchburg",https://www.usnews.com/best-colleges/university-of-lynchburg-3720
"University of Tennessee at Chattanooga",https://www.usnews.com/best-colleges/university-of-tennessee-chattanooga-3529
"The University of Texas at Tyler",https://www.usnews.com/best-colleges/the-university-of-texas-at-tyler-11163
"Campbell University",https://www.usnews.com/best-colleges/campbell-university-2913
"Cleveland State University",https://www.usnews.com/best-colleges/cleveland-state-university-3032
"Georgia Southern University",https://www.usnews.com/best-colleges/georgia-southern-university-1572
"Lincoln Memorial University",https://www.usnews.com/best-colleges/lincoln-memorial-university-3502
"Mount St. Joseph University",https://www.usnews.com/best-colleges/mount-st-joseph-university-3033
"Pontifical Catholic University of Puerto Rico--Ponce",https://www.usnews.com/best-colleges/pontifical-catholic-university-of-puerto-rico-ponce-3936
"Prairie View A&M University",https://www.usnews.com/best-colleges/prairie-view-am-university-3630
"University of Mary",https://www.usnews.com/best-colleges/university-of-mary-2992
"University of Northern Colorado",https://www.usnews.com/best-colleges/university-of-northern-colorado-1349
"Alvernia University",https://www.usnews.com/best-colleges/alvernia-university-3233
"Arkansas State University",https://www.usnews.com/best-colleges/arkansas-state-university-1090
"Clarke University",https://www.usnews.com/best-colleges/clarke-university-1852
"St. Ambrose University",https://www.usnews.com/best-colleges/st-ambrose-university-1889
"Texas A & M University-Kingsville",https://www.usnews.com/best-colleges/texas-a--m-universitykingsville-3639
"University of Wisconsin-Oshkosh",https://www.usnews.com/best-colleges/university-of-wisconsinoshkosh-9630
"Carson-Newman University",https://www.usnews.com/best-colleges/carsonnewman-university-3481
"Daemen University",https://www.usnews.com/best-colleges/daemen-college-2808
"Mississippi College",https://www.usnews.com/best-colleges/mississippi-college-2415
"Missouri State University",https://www.usnews.com/best-colleges/missouri-state-university-2503
"University of Louisiana at Monroe",https://www.usnews.com/best-colleges/university-of-louisiana-monroe-2020
"Indiana State University",https://www.usnews.com/best-colleges/indiana-state-university-9563
"Jackson State University",https://www.usnews.com/best-colleges/jackson-state-university-2410
"Keiser University",https://www.usnews.com/best-colleges/keiser-university-21519
"Southern Illinois University Edwardsville",https://www.usnews.com/best-colleges/southern-illinois-university-edwardsville-1759
"Trevecca Nazarene University",https://www.usnews.com/best-colleges/trevecca-nazarene-university-3526
"University of Central Arkansas",https://www.usnews.com/best-colleges/university-of-central-arkansas-1092
"University of Montana",https://www.usnews.com/best-colleges/university-of-montana-2536
"University of South Alabama",https://www.usnews.com/best-colleges/university-of-south-alabama-1057
"Walsh University",https://www.usnews.com/best-colleges/walsh-university-3135
"Western Kentucky University",https://www.usnews.com/best-colleges/western-kentucky-university-2002
"Eastern Michigan University",https://www.usnews.com/best-colleges/eastern-michigan-university-2259
